File_Name,Mid_Time,Anchor_Info,Global_Anchor_ID,S_lte,S_meg,S_signal
20230920_1937_merged.csv,00:04:07,"(12176,12576)",11,0.757475,0.831958,0.853133
20230920_1943_merged.csv,00:00:17,"(677,1010)",6,0.734674,0.788439,0.818742
20230920_1943_merged.csv,00:00:46,"(2118,2518)",6,0.852881,0.869428,0.893698
20230920_1943_merged.csv,00:01:20,"(3800,4200)",7,0.88795,0.883682,0.909962
20230920_1943_merged.csv,00:02:12,"(6423,6823)",9,0.805284,0.838867,0.87101
20230920_1943_merged.csv,00:03:14,"(9494,9894)",7,0.831974,0.803524,0.856426
20230920_1943_merged.csv,00:04:16,"(12599,12999)",11,0.835268,0.832709,0.871158
20230920_1943_merged.csv,00:04:49,"(14270,14670)",11,0.835268,0.757367,0.820856
20230920_1950_merged.csv,00:00:48,"(2178,2578)",6,0.852881,0.872998,0.895097
20230920_1950_merged.csv,00:01:20,"(3788,4188)",7,0.883323,0.882,0.90645
20230920_1950_merged.csv,00:02:12,"(6396,6796)",9,0.806332,0.839556,0.870236
20230920_1950_merged.csv,00:03:14,"(9507,9907)",7,0.867053,0.795601,0.852195
20230920_1950_merged.csv,00:04:17,"(12676,13076)",6,0.845993,0.844153,0.876983
20230920_1950_merged.csv,00:04:47,"(14156,14556)",12,0.630285,0.714354,0.77178
20230920_1956_merged.csv,00:00:44,"(2010,2410)",6,0.717982,0.862379,0.856527
20230920_1956_merged.csv,00:01:14,"(3517,3917)",7,0.900224,0.846282,0.887529
20230920_1956_merged.csv,00:01:41,"(4831,5231)",8,0.624778,0.86321,0.827287
20230920_1956_merged.csv,00:02:02,"(5918,6318)",8,0.776601,0.858862,0.868985
20230920_1956_merged.csv,00:03:16,"(9600,10000)",7,0.762243,0.743017,0.793799
20230920_1956_merged.csv,00:03:43,"(10973,11373)",9,0.734124,0.801698,0.828338
20230920_1956_merged.csv,00:04:08,"(12220,12620)",11,0.824809,0.825346,0.862999
20230920_1956_merged.csv,00:04:44,"(13986,14386)",11,0.824809,0.82191,0.863423
20230920_2002_merged.csv,00:01:16,"(3605,4005)",7,0.811582,0.880623,0.891356
20230920_2002_merged.csv,00:02:06,"(6104,6504)",8,0.68611,0.866901,0.845639
20230920_2002_merged.csv,00:03:18,"(9796,10000)",5,0.76718,0.709089,0.775984
20230920_2002_merged.csv,00:04:12,"(12419,12819)",11,0.764944,0.834807,0.856185
20230920_2002_merged.csv,00:04:47,"(14140,14540)",11,0.77067,0.802177,0.83807
20230920_2008_merged.csv,00:00:15,"(530,930)",12,0.604903,0.776278,0.793296
20230920_2008_merged.csv,00:01:16,"(3604,4004)",7,0.883323,0.883703,0.908062
20230920_2008_merged.csv,00:02:05,"(6049,6449)",8,0.778784,0.843287,0.864127
20230920_2008_merged.csv,00:03:18,"(9692,10092)",9,0.768265,0.788209,0.829859
20230920_2008_merged.csv,00:04:10,"(12331,12731)",11,0.753609,0.83327,0.862778
