w_topo,w_time,w_signal,w_curr,FAR
0.1440437368985624,0.5052314651464371,0.32816954492830164,0.022555253026698887,4.7936743951864464
0.22290906166868305,0.13890444692304982,0.19327880296203967,0.4449076884462276,4.1938895241935334
0.00434365116015911,0.6411652729337807,0.029452579864122003,0.3250384960419382,5.000535588358656
0.3623078072986767,0.23201330642222276,0.15504999187161517,0.2506288944074854,4.277559352700393
0.11334215711363926,0.21956637636697302,0.08668587126635226,0.5804055952530355,4.568578075769254
0.06736465263872923,0.20616330235698155,0.3520196606080391,0.37445238439625,4.134332212204193
0.005803544279780354,0.33437439941309866,0.635330122387757,0.024491933919363898,4.943196365831195
0.07465388404477111,0.030433215987193694,0.7865778340331975,0.10833506593483765,4.851859468815578
0.3926150873553153,0.12946148983556408,0.25739628996264,0.22052713284648048,4.358283563529566
0.01268738189627931,0.44975400054067544,0.32679525434546186,0.21076336321758332,4.4991275619895275
0.20731643496738272,0.0029187290585613902,0.4410362226303915,0.34872861334366434,4.678214540074109
0.3368205806016774,0.507775524104195,0.016252208114728793,0.13915168717939874,4.421289533768501
0.026962690266217598,0.2022289686275085,0.4153830053791348,0.35542533572713914,4.445035708938125
0.07376077586950404,0.24101103971663462,0.1385494536177276,0.5466787307961337,4.251226444367898
0.4661757219706145,0.12414884954088352,0.27979593973683275,0.12987948875166905,4.346221554386128
0.28128523477810724,0.15541960048870196,0.4410620082721418,0.12223315646104879,4.1874913769291195
0.18916274175831024,0.21918236163792884,0.10229995377837743,0.4893549428253835,4.233997240232487
0.4309657561152289,0.10311567492140657,0.0870894240393544,0.3788291449240101,4.054700805606153
0.05321702846395007,0.2576162320299505,0.295985134791582,0.39318160471451735,4.611273147126697
0.5030930183549795,0.2269322896394288,0.06664563504257599,0.20332905696301576,4.127046258796881
0.2147329610924542,0.22359259390688244,0.5316940072432077,0.029980437757455815,4.705701520022548
0.28835967717553435,0.36785565858306213,0.33205617023919864,0.01172849400220492,4.642281478284798
0.29704511007739953,0.07112984887286383,0.4648198304197488,0.1670052106299878,4.248759677154636
0.5122932835301792,0.280279299944601,0.02305261643413148,0.1843748000910884,4.274767735248125
0.4132551055955898,0.18048016597791144,0.09317667913655338,0.31308804928994527,4.303122757167409
0.5711513005121301,0.05267924942664836,0.29760416400508544,0.07856528605613618,4.375278481198504
0.7830723370894467,0.0909375185604218,0.11614368445359984,0.009846459896531734,4.582715046639607
0.1234421629651972,0.27700550419859377,0.054937304887926995,0.544615027948282,4.054771428819089
0.19168054944523452,0.19360713600998547,0.45273864342857856,0.16197367111620148,4.529068690747382
0.5685474462597969,0.2545880987593015,0.1057895271590288,0.07107492782187272,4.250298412804913
0.4738908534754962,0.199791951864113,0.031040161216271622,0.2952770334441191,4.003998292604747
0.06937708184789443,0.6011790144530761,0.1092224195720927,0.22022148412693676,4.582563474982977
0.2132649202977156,0.06078434007994926,0.6846360410984278,0.04131469852390719,4.862876980244286
0.5180755874561336,0.1348844575567106,0.18524000217451697,0.16179995281263881,4.121338084056566
0.2217879635909302,0.399110116772773,0.061502748562849395,0.3175991710734474,4.442668103864257
0.1231624471025217,0.11737368253014568,0.647941123158511,0.11152274720882166,4.6883577332359465
0.005249303206210307,0.11535053431190745,0.05657892452282515,0.8228212379590572,5.129446368336383
0.25616774795159214,0.508802723368977,0.1780802008458877,0.05694932783354303,4.792841924685969
0.22213519998883804,0.2615309548059551,0.32814355664868083,0.18819028855652603,4.263877940678102
0.0965190430399436,0.20723406533051789,0.5825166342472751,0.11373025738226332,4.6838155166312045
0.19346174497219268,0.3526754717121994,0.14440244114847023,0.3094603421671377,4.37089049161871
0.4612389323711576,0.2561532956082375,0.20007447023346084,0.08253330178714412,4.072688746435457
0.0454165860307726,0.5491084007158009,0.36279452794619355,0.04268048530723315,5.0715510494666445
0.18364513020742318,0.6885117522564417,0.1100576970506317,0.0177854204855034,5.3955125830615005
0.2971873067122583,0.052457815214058706,0.593556953200091,0.05679792487359191,4.242113922745114
0.2569527794904195,0.0972153966902322,0.3428825188266364,0.3029493049927121,4.107391401623529
0.3534912298861201,0.31615297683294796,0.20745231021652916,0.12290348306440288,4.141167604051408
0.0289581964875865,0.23886287245091392,0.37743114324251,0.3547477878189895,4.447211943683161
0.2257017203642401,0.3607576774656611,0.1308188418430598,0.2827217603270389,3.885234664097099
0.22264466458499008,0.6954700880110911,0.048659885330268604,0.03322536207365014,5.11642626634628
0.07931438602899758,0.6000920820845089,0.19457971361336918,0.12601381827312444,4.489218919518309
0.0697638731513133,0.3133667884658093,0.3091121687884708,0.30775716959440647,4.060308624801142
0.30171753370910653,0.3755246441941855,0.22720525533611446,0.09555256676059352,4.3485059310474306
0.1473528399992025,0.05594679363337452,0.0391126434658648,0.7575877229015581,5.623378092967874
0.1023694791379683,0.19018464808184918,0.17186774517051148,0.5355781276096709,4.375925479755724
0.7522794780660972,0.029630527182934997,0.2122465345676582,0.005843460183309635,4.6047925535716265
0.5556960001607494,0.3804331774907426,0.008070289210931931,0.0558005331375761,4.351265706627242
0.3631824041910285,0.005464536869585992,0.6122444843256363,0.01910857461374939,4.859262315097822
0.3844883726886689,0.1552428599192592,0.23276599101796064,0.22750277637411112,4.280976427130845
